Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field
75413,cryogenics,Noun,The scientific study of low-temperature phenomena.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
75473,cryology,Noun,The study of snow and ice.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
75474,cryology,Noun,The science of refrigeration.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
75761,cryptanalysis,Noun,The science of analyzing and breaking of codes and ciphers.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
75941,cryptoforestry,Noun,"The study or development of cryptoforests. 2010, Wilfred Hou Je Bek, Cryptoforestry:Cryptoforests are social rejects, urban outsiders and cryptoforestry is an anarchic and primitivist 'art brut'. 2015, Tina Richardson, Introduction: A Wander Through the Scene of British Urban Walking, in Walking Inside Out: Contemporary British Psychogeography, page 18:Practitioners are continually reworking psychogeography and renaming it to suit their requirements and to differentiate what they do from each other. These nuances are very important to psychogeographers (psychogeophysics and cryptoforestry, to provide just two examples). 2016 January 15, Trees that Make History, in The Free Weekly:To some, signal trees, Indian marker trees or Native American trail trees are in the category of cryptoforestry.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
75998,cryptology,Noun,"The science or study of mathematical, linguistic, and other coding patterns and histories.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
76266,crystallochemistry,Noun,The study of the chemical structure of crystals.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
76287,crystallography,Noun,The experimental science of determining the arrangement of atoms in solids.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
76288,crystallography,Noun,The study of crystals.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
80782,cybercriticism,Noun,The critical study of cyberculture.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
81020,cyberlinguistics,Noun,The study of language use on computer systems such as the Internet.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
81221,cyberscience,Noun,Traditional scientific study and research carried out in cyberspace.,uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
81402,cybertronics,Noun,The study and design of cybertronic devices (electronic control systems).,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
82539,cymatics,Noun,"The study of visible effects of sound and vibration. 1966, Photographic Applications in Science and Technology III, page 83 A 25-minute color film and 50 black-and-white single frames were drawn from Dr. Hans Jennys experiments with cymaticsthe structure and dynamics of waves and vibrations.",physics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
82708,cynology,Noun,"The study of dogs. 1892, The Journal of Comparative Medicine and Veterinary Archives, Professor Mills has done excellent work in his course on ""Cynology, the Dog and his Diseases,"" a subject hitherto only taught incidentally in any college ... 1951, The American Mercury, Students of cynology can trace in the dictionary the dog's remarkable rise in the public esteem in this century. 1985, The Complete Dog Book, published by the American Kennel Club, The annals of cynology make no further mention of the breed until 1901 when a combined Rottweiler and Leonberger Club was formed. 1990, Austin Farrer, in his introduction to G. W. Leibniz Theodicy; quoted in Charles Taliaferros 2005 Evidence and Faith, Now neither probatology nor cynology could hope to be universal the world is not all sheep nor all dog: it would have to be hylology; ...",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
83350,cytokinetics,Noun,The study of cytokinesis,biology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
83367,cytology,Noun,The study of cells.,biology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
83420,cytomics,Noun,The study of cytomes,biology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
83427,cytomorphology,Noun,The study of the structure of cells.,biology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
2791,Boolean algebra,Noun,"The study of such algebras; Boolean logic, classical logic.",mathematics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
3784,Buddhology,Noun,The study of the Buddha or Buddhahood.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
3810,Buffyology,Noun,The academic study of the television series Buffy the Vampire Slayer.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
4104,Byzantism,Noun,"The study, or the use of elements of the Byzantine culture",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
60,kabbalism,Noun,the study of the Kabbalah,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
641,kalology,Noun,"The study of beauty; aesthetics. 1950, William Pepperell Montague, Great visions of philosophy:They are the questions of methodology, of metaphysics, and of kalology. First: What are the ways in which we should attain and verify our knowledge, and how should we interpret truth when we have attained it as subjective and dependent upon our minds, or as objective and identical with reality?",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
1279,karyology,Noun,"The study of the nuclei of cells, especially with regard to the chromosomes which they contain.","biology, medicine",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
2796,keratoprosthetics,Noun,The science of keratoprosthesis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
2827,keraunomedicine,Noun,The medical study of lightning injuries and casualties.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5107,killology,Noun,The study of the psychological and physiological effects of killing and combat on the human psyche.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5416,kinanthropometry,Noun,"The scientific study of human size, shape, and body composition.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5602,kinemics,Noun,The study of gestures as body language,linguistics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5645,kinesiology,Noun,The study of body movement.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5677,kinesthesiology,Noun,the medical and therapeutic study of the movement of muscles and joints,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
6110,kinodynamics,Noun,"The science of kinodynamic problems. 2014, Maki K. Habib, Handbook of Research on Advancements in Robotics and Mechatronics (page 455) Kinodynamics is the discipline that tries to solve kinematic constraints and dynamical constraints simultaneously. 2013, P. Encarnao, L. Azevedo, G. J. Gelderblom, Assistive Technology: From Research to Practice: AAATE 2013 The great importance of our system lies in the fact that it simulates the kinodynamics of a manually operated wheelchair model (Figure 1) in a fully dynamic virtual environment. An advanced motion planning algorithm has been implemented []",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
6124,kinomics,Noun,"The study of the kinome. 2004 March 11, Vieth M, Kinomics-structural biology and chemogenomics of kinase inhibitors and targets., in Biochimica et Biophysica Acta, volume 1697, number 1-2, abstract, page 243:Chemogenomics attempts to combine genomic data, structural biological data, classical dendrograms, and selectivity data to explore, define, and classify the medicinally relevant kinase space. Exploitation of this information in the discovery of kinase inhibitors defines practical kinase chemogenomics (kinomics). 2006, Chemical Modelling: Applications and Theory[1], volume 4, Royal Society of Chemistry, page 16:In this new field of kinomics, approaches like this which combine a simple methodology with high predictive power are very welcome to digest the steadily growing amount of selectivity data. 2009, John M. Walker, Molecular Biology and Biotechnology[2], page 316:Kinomics can be used to understand both the mechanism of action and the specificity of potential drugs.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
7052,kleptography,Noun,The study of stealing information securely and subliminally.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
9136,koniology,Noun,"the study of dust, pollen and other airborne particles.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
9692,kronoseismology,Noun,The study of the propagation of pressure waves in Saturn,astronomy,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
10254,kymatology,Noun,The study of wave motion.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
4495,Coptology,Noun,The study of the Copts.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5215,Czech studies,Noun,"An academic study of the Czech language, literature or culture. (This entry is a translation hub.)",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
947,Tangutology,Noun,"The study of the Tangut people, culture, and language.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
1704,Thracology,Noun,The study of Ancient Thrace and its culture and antiquities.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
1782,Tibetology,Noun,The study of Tibet and its history and culture,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
1884,Tintinology,Noun,"The study of The Adventures of Tintin, especially in an academic context.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
2043,Tolkienology,Noun,The academic study of the works of British author J. R. R. Tolkien.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
2373,Treknology,Noun,The fictional science and technology featured in Star Trek.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
2698,Tungusology,Noun,"The study of the Tungusic languages. 1963, Thomas Albert Sebeok, Current Trends in Linguistics: Soviet and East European linguistics:Ligeti himself has mainly studied questions of Mongolology and Tungusology (including Manchu). 1985, Language research, volume 21, page 135:On the other hand, at Ramstedt's time vast Siberian linguistic territories were still white spots on the map; thus linguistic geography, especially in Tungusology, was hardly possible until quite recently. 1997, Hiroshi Shji, Juha Janhunen, Northern minority languages: problems of survival, page 111:The Evenki volume of Castren's materials [Castren 1856] is generally considered to form the foundation of modern Tungusology.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
481,Vaticanology,Noun,"the study of the politics, decisions and functioning of the Vatican",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
3216,Americanology,Noun,The study of the Americas,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
4561,Assyriology,Noun,The study of the ancient Assyrian language and culture.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
4611,sanitation engineering,Noun,"The study, design, construction and operation of landfills.",engineering,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5267,sarcology,Noun,"The study of the soft parts of the body. This includes myology, angiology, neurology, and splanchnology.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
5787,satanology,Noun,"The study of the devil. 2000, Yuri Stoyanov, The Other God: Dualist Religions from Antiquity to the Cathar Heresy:This new, magnified role of Satan heralded and paved the way for momentous transmutations in Jewish satanology while in Job and Zechariah, Satan sought to incite Yahweh against man, in the First Book of Chronicles he had already moved man against Yahweh.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
6384,saurology,Noun,The study of lizards.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
8532,scatology,Noun,The scientific study or chemical analysis of faeces.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
10256,science-fictioner,Noun,science fiction movie or television program,colloquial,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
10334,scientific romance,Noun,science fiction,dated,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
10353,scientifiction,Noun,"science fiction. 1916 January, Hugo Gernsback, Electrical Experimenter, page 474: I am supposed to report Mnchhaussen's[sic] doings; am supposed to be writing fiction, scientifiction, to be correct. 1926, Hugo Gernsback, Amazing Stories, ""A New Sort of Magazine"" There is the usual fiction magazine, the love story and the sex-appeal type of magazine, the adventure type, and so on, but a magazine of ""Scientifiction"" is a pioneer in its field in America. By ""scientifiction"" I mean the Jules Verne, H. G. Wells, and Edgar Allan Poe type of storya charming romance intermingled with scientific fact and prophetic vision. 1949, Chad Walsh, C. S. Lewis: Apostle to the Skeptics: Lewis's novels are the scientifiction of a philosopher. For more examples of usage of this term, see Citations:scientifiction.",dated,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
10388,scientometry,Noun,"The study and valuation of science by quantitative means, such as the number of papers published in a field",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
10765,sclerochronology,Noun,"The study of physical and chemical variations in the accretionary hard tissues of organisms, and the temporal context in which they are formed.",biology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
11519,scorpiology,Noun,The scientific study of scorpions.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
11622,scotobiology,Noun,"The study of the effects of darkness on living organisms, and on biological processes.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
16206,secondary source,Noun,"A study of past events or a past author written from the perspective of a later period of time; a document that draws on one or more historical primary sources and interprets or analyses them, including documents such as newspapers whose accuracy is open to question.",historiography,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
16419,secretomics,Noun,The study of secretomes,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
16944,sedimentology,Noun,The study of natural sediments and of the processes by which they are formed,geology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
17918,seismography,Noun,"The study of these records, seismology.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
17924,seismology,Noun,"The study of the vibration of the Earth's interior caused by natural and unnatural sources, such as earthquakes.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
18272,selenodesy,Noun,"The science of studying and mapping the Moon's size, shape and surface topography, and its gravitational and magnetic fields.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
18298,selenography,Noun,The scientific study of the Moon's geographic features; geography of the Moon.,"astronomy, geography, cartography",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
18313,selenology,Noun,The scientific study of the Moon. (chiefly) The scientific study of the Moons movements in the heavens and the kinetic influences it has upon and it receives from other astronomical bodies. (occasionally) The scientific study of the formation and composition of the Moons crust.,astronomy,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
19529,semantics,Noun,"The study of the relationship between words and their meanings. 2006, Patrick Blackburn, Johan Bos, and Kristina Striegnitz, Learn Prolog Now![1], section 8.1:In fact, nowadays a lot is known about the semantics of natural languages, and it is surprisingly easy to build semantic representations which partially capture the meaning of sentences or even entire discourses.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
19590,sematology,Noun,"The science of signs, particularly of verbal signs, in the operation of thinking and reasoning; the science of language as expressed by signs.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
19662,sememics,Noun,The study of sememes.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
20761,semiology,Noun,The science of the signs or symptoms of disease; symptomatology.,dated,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
20795,semiotics,Noun,"The study of signs and symbols, especially as means of language or communication.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
20796,semiotics,Noun,The study of medical signs and symptoms; symptomatology.,dated,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
21964,sensitometry,Noun,"The scientific study of light-sensitive materials, especially photographic film.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
22147,sentics,Noun,"The study of waveforms of touch, emotion, and music. 1991 Timothy K. Smith ""Manfred Clynes Sees A Pattern in Love -- He's Got the Printouts"" in The Wall Street Journal, September 24, front page Prof. Clynes is a published poet and author of five books. He coined the word ""cyborg"". He also coined the word ""sentics"" to describe a new science entirely of his own devising. 2004 Immortality Institute The Scientific Conquest of Death, Libros en Red, ISBN, page 216 Time forms, which we call sentic forms, form the vocabulary of our inherent language of emotion communication and generation. 2005 Francesca McCartney, C. Norman Body of Health: The New Science of Intuition Medicine for Energy and Balance, New World Library, ISBN, page 53-54 A science called sentics is based on the ability of sound and music to induce different states of consciousness. 2006 Biography of Dr. Manfred Clynes at the Manfred Clynes Instititute of Amity and Emotion Research web site Another of his inventions, the sentograph, measures expressive actions of deliberate expressive pressure of a person's finger. When a person has an emotional experience, such as listening to music, his nervous system acts in a characteristic way, demanding expression, and this can be expressed through by finger pressure, measured on the sentograph. The sentograph allowed Dr. Clynes to discover these characteristic emotional shapes. He found that all of humanity seems to share these emotional shapes. They appear to be programmed materially into the way our nervous system is designed. People in widely dispersed, superficially and racially distinct communities had the exact same sentic form for emotions like anger and love. The study of these phenomena became the science of Sentics, a word Dr. Clynes coined and a field he pioneered.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
23435,seroepizootiology,Noun,The study of the dynamics and epidemiology of animal diseases of the blood,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
23464,serology,Noun,"The science that studies the blood serum, and especially the reaction between antigens and antibodies in serum.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
23565,serostudy,Noun,A serological study,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
23625,serovirology,Noun,The study of viruses in the blood,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
25620,sexology,Noun,"The study of sex and sexuality, usually from a psychological or clinical perspective.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
25916,sexuality studies,Noun,"The study of sexuality, including sexual cultures, sexual orientations, etc.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
34273,sialobiology,Noun,The study of the biochemistry and function of sialic acid and its compounds,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
34296,sialoglycoproteomics,Noun,The study of sialoglycoproteomes,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
34343,sialoproteomics,Noun,The study of sialoproteomes,biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
35503,siegecraft,Noun,The science of besieging; warcraft of sieges. Synonym: poliorcetics,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
35801,sigillography,Noun,"The study of seals, especially those attached to documents.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
37267,silvics,Noun,The science of trees and their habitat.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
37872,sindonology,Noun,"The study of the Shroud of Turin from a believing perspective. 2004 April 14, Steve Tomkins, Wrapped in the shroud, in BBC[1]:It has its own ology - sindonology, the study of the shroud.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
38653,sinology,Noun,"The study of the history, language and culture of China; Chinese studies.",humanities,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
38838,siphonapterology,Noun,The scientific study of fleas and other insects of the order Siphonaptera.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
39458,sitology,Noun,The science of food and nutrition.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
50696,social dynamics,Noun,The study of interactions within and between societies.,sociology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
50722,social informatics,Noun,The study of information and communication tools in cultural or institutional contexts.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
50746,social marginality,Noun,The study of the larger world and the place of human society within it.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
50776,social psychology,Noun,The study of how people and groups interact.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
50805,social studies,Noun,"The study of history, geography, civics, sociology, economics, and other social-science subjects, especially in primary and secondary school.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
50936,sociobiology,Noun,"The science that applies the principles of evolutionary biology to the study of social behaviour in both humans and animals. 1999, Peter Koslowski, Sociobiology and Bioeconomics: The Theory of Evolution in Biological and Economic Theory, Springer Science Business Media (ISBN), page 1: Sociobiology forms a unifying theory of the social interactions in the human and in the animal world. Its principle unifying human and animal societies is the maximisation of genetic fitness by the individual.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
50940,sociochemistry,Noun,The study of the effects of chemical compounds (pheromones) on social behaviour,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51005,sociogenomics,Noun,The study of the effect of the gene pool of a society on its behaviour.,"sociology, genetics",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51006,sociogeny,Noun,The science of the origin of society.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
51038,sociolinguistics,Noun,"The study of social and cultural effects on language and vice-versa. 2014 January 1, Claire Kramsch, Language and Culture, in AILA Review[1], volume 27, number 5, John Benjamins, DOI:10.1075/aila.27.02kra, ISSN 1461-0213, page 30:This paper surveys the research methods and approaches used in the multidisciplinary field of applied language studies or language education over the last fourty[sic] years. Drawing on insights gained in psycho- and sociolinguistics, educational linguistics and linguistic anthropology with regard to language and culture, it is organized around five major questions that concern language educators.",linguistics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51054,sociology,Noun,"The study of society, human social interaction and the rules and processes that bind and separate people not only as individuals, but as members of associations, groups and institutions",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51061,sociomateriality,Noun,The study of the interlinked social and material aspects of the use of technology in the workplace.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51075,sociometry,Noun,"The quantitative study of social interactions, and the measurement of preferences etc.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51077,sociomicrobiology,Noun,The study of microbial society,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51092,sociopathology,Noun,The study of sociopaths,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51109,sociophysics,Noun,The study of social and political behavior using tools and concepts from physics and physical chemistry.,"sociology, physics",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51127,sociopsychology,Noun,The study of social psychology.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
51159,sociotherapy,Noun,A social science and form of social work involving the study of groups and individuals with the aim of improving lives and social conditions.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
52078,soil science,Noun,"The scientific study of the formation, classification, mapping, and the physical, chemical and biological properties of soil.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
52963,solitonics,Noun,The study of solitons.,physics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
53331,somatology,Noun,The study of the physical nature of human beings.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
53413,somatotypology,Noun,The study of somatotypes.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
53701,somnology,Noun,The clinical study and treatment of sleep disorders and irregularities.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
53929,sonics,Noun,The science and technology of sound.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
55037,soteriology,Noun,The study or doctrine of salvation.,theology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
55427,soundlore,Noun,"The study of sounds; phonology. 1875, Longmans, Green and co, Notes on Books: The present opportunity has been used to enlarge and improve several departments of the Grammar, especially those of Soundlore and Derivation, and to bring out somewhat more prominently than before the leading facts of ComparativePhilology, [] 1893, Saturday Review of Politics, Literature, Science and Art: Since this volume contains a careful analysis and complete survey of what has been hitherto written on soundlore, the author would deserve the gratitude of all learners ifhis work were to be looked upon [] 1910, George Saintsbury, A history of English prosody from the twelfth century to the present day: I must reiterate excuse if I have seemed heedless or impertinent in my refusal seriously to consider works on prosody which are based upon ""sound-lore."" 1969, Demetrius Charles de Kavanagh Boulger, Asian Review: It may be, as he says, that these groups are not so generally studied as Greek, Teutonic and Latin, but they often (especially Lithuanian) supply forms which are of the greatest value for deciding difficult points of Aryan sound-lore.","dated, phonology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
58721,spectrology,Noun,The science of spectrum analysis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
58793,spectroscopy,Noun,The scientific study of spectra.,uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
58967,speechlore,Noun,"The science, study, or knowledge of language or speech; linguistics. 1865, British Archaeological Association, The archaeological journal: Volume 22: I know it may be said that place names are very unsafe ground, as they are mostly taken by wild casts of thought; but the truth is that they are more or less trustworthy, as they are taken upon wider or narrower grounds of speechlore. 1877, David Masson, Sir George Grove, John Morley, Macmillan's magazine: Volume 35: It says they were driven forth by another race; and it is markworthy that it makes the Magyares, or Hungarians as we call them, to be what speechlore has now found them to be, Finns, or of the Finnish race, [...] 1910, Benito Prez Galds, The grandfather: Morris mastered the secrets of English wordlore as much better than Shakespeare as the manifold development of the science of language (speechlore) naturally enabled him to do. 1984, James W. Parins, William Barnes: [...] in Athenaeum called him ""an enthusiast,"" which almost goes without saying, but went on to say that his book is valuable inasmuch as it does ""do good, as it teaches many overlooked (I [Barnes] say little known) points of speechlore.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
59302,speleology,Noun,The scientific study of caves.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
59694,spermatology,Noun,The scientific study of sperm.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
